,Unnamed: 0,nightdate,jd,field,rcid,ra0,dec0,nalertpackets,programid,expid,fid,scimaglim,diffmaglim,sciinpseeing,difffwhm,exptime,status,exitcode
477,743042, 2019-04-25 ,2458598.8492593,1,59,201.5150181729,57.37676773364,10,2,84434925,2,21.62,20.585,1.4035,2.19661,30,1,0
478,743043, 2019-04-25 ,2458598.8492593,1,58,199.9131672171,57.35435621167,16,2,84434925,2,21.56,20.4723,1.5656,2.41046,30,1,0
479,743044, 2019-04-25 ,2458598.8492593,1,11,201.6133183744,51.63231230997,4,2,84434925,2,21.74,20.5436,1.3959,2.25618,30,1,0
480,743045, 2019-04-25 ,2458598.8492593,1,33,206.6590623583,56.25391973655,0,2,84434925,2,21.69,20.5524,1.4352,2.22801,30,0,44
481,743046, 2019-04-25 ,2458598.8492593,1,36,204.8692925577,56.30589604248,3,2,84434925,2,21.67,20.671,1.4202,2.19373,30,1,0
482,743047, 2019-04-25 ,2458598.8492593,1,53,203.3698690809,58.24023483151999,8,2,84434925,2,21.57,20.5083,1.5117,2.32239,30,1,0
483,743048, 2019-04-25 ,2458598.8492593,1,43,201.5523517718,55.46386736375,7,2,84434925,2,21.66,20.6108,1.5587,2.30602,30,1,0
484,743049, 2019-04-25 ,2458598.8492593,1,2,206.1870132026,51.5731299903,4,2,84434925,2,21.6,20.5057,1.5644,2.28953,30,1,0
485,743050, 2019-04-25 ,2458598.8492593,1,24,201.5673474918,54.41528187011,10,2,84434925,2,21.66,20.5592,1.4791,2.39469,30,1,0
486,743051, 2019-04-25 ,2458598.8492593,1,30,197.0111803004,53.42907127415,2,2,84434925,2,21.57,20.4938,1.5864,2.20808,30,1,0
487,743052, 2019-04-25 ,2458598.8492593,1,25,200.0830271663,54.39552611906,0,2,84434925,2,21.62,20.5169,1.5501,2.28953,30,0,44
488,743053, 2019-04-25 ,2458598.8492593,1,15,198.6253587523,51.57615632582,0,2,84434925,2,21.67,20.5451,1.3795,2.17929,30,0,44
489,743054, 2019-04-25 ,2458598.8492593,1,44,198.1875411011,56.26447486551,5,2,84434925,2,21.56,20.5146,1.6315,2.34943,30,1,0
490,743055, 2019-04-25 ,2458598.8492593,1,23,204.699114498,53.52349645853,0,2,84434925,2,21.7,20.6588,1.4521,2.29779,30,0,44
491,743056, 2019-04-25 ,2458598.8492593,1,6,203.2057536594,51.63068971954,8,2,84434925,2,21.71,20.4915,1.4521,2.27569,30,1,0
492,743057, 2019-04-25 ,2458598.8492593,1,50,206.7821723407,57.30079437363001,7,2,84434925,2,21.69,20.6199,1.4143,2.24496,30,1,0
493,743058, 2019-04-25 ,2458598.8492593,1,4,204.6422588441,52.47737107532001,5,2,84434925,2,21.67,20.5722,1.4603,2.26735,30,1,0
494,743059, 2019-04-25 ,2458598.8492593,1,27,201.5853615675,53.54900336829,0,2,84434925,2,21.67,20.6386,1.3836,2.2617700000000003,30,0,44
495,743060, 2019-04-25 ,2458598.8492593,1,39,204.8136535475,55.44010920094,9,2,84434925,2,21.69,20.6216,1.4277,2.25618,30,1,0
496,743061, 2019-04-25 ,2458598.8492593,1,54,203.3418696646,57.37395759811999,5,2,84434925,2,21.65,20.6081,1.3734,2.2109400000000003,30,1,0
497,743062, 2019-04-25 ,2458598.8492593,1,8,201.6014956289,52.4986733158,12,2,84434925,2,21.72,20.6189,1.3896,2.34135,30,1,0
498,743063, 2019-04-25 ,2458598.8492593,1,56,201.4914781215,58.24313026431,2,2,84434925,2,21.57,20.5199,1.5479,2.28676,30,1,0
499,743064, 2019-04-25 ,2458598.8492593,1,22,203.2455744085,53.5437824016,6,2,84434925,2,21.73,20.5076,1.4022,2.38147,30,1,0
500,743065, 2019-04-25 ,2458598.8492593,1,20,204.7491344565,54.3893815334,0,2,84434925,2,21.59,20.5277,1.4411,2.30328,30,0,44
501,743066, 2019-04-25 ,2458598.8492593,1,34,206.5649728969,55.3892904798,2,2,84434925,2,21.71,20.5867,1.4612,2.22801,30,1,0
502,743067, 2019-04-25 ,2458598.8492593,1,48,208.52068456830003,58.0972473013,10,2,84434925,2,21.46,20.4315,1.6532,2.3735,30,1,0
503,743068, 2019-04-25 ,2458598.8492593,1,7,204.597011985,51.61143954247,3,2,84434925,2,21.62,20.5149,1.4911,2.28953,30,1,0
504,743069, 2019-04-25 ,2458598.8492593,1,52,205.0101044635,58.21477372059,8,2,84434925,2,21.6,20.5344,1.5324,2.29228,30,1,0
505,743070, 2019-04-25 ,2458598.8492593,1,9,200.1826025118,52.4828244173,0,2,84434925,2,21.69,20.507,1.3782,2.30053,30,0,44
506,743071, 2019-04-25 ,2458598.8492593,1,29,196.8967072676,54.2925121063,0,2,84434925,2,21.53,20.4807,1.7163,2.27569,30,1,56
507,743072, 2019-04-25 ,2458598.8492593,1,40,201.5345379008,56.3301440748,6,2,84434925,2,21.69,20.6185,1.4335,2.23085,30,1,0
508,743073, 2019-04-25 ,2458598.8492593,1,61,196.3379849682,58.10724588160999,4,2,84434925,2,21.26,20.3188,1.8239,2.38676,30,1,0
509,743074, 2019-04-25 ,2458598.8492593,1,1,206.2676096171,52.43796409677,3,2,84434925,2,21.68,20.5092,1.4688,2.24777,30,1,0
510,743075, 2019-04-25 ,2458598.8496991,1,43,205.6215978777,62.66352882332,3,2,84434969,2,21.61,20.5166,1.5311,2.31695,30,1,0
511,743076, 2019-04-25 ,2458598.8496991,1,44,201.4345309438,63.44245010666,4,2,84434969,2,21.42,20.4956,1.7451,2.34405,30,1,0
512,743077, 2019-04-25 ,2458598.8496991,1,17,211.6267407096,61.52256838397,11,2,84434969,2,21.56,20.4963,1.6173,2.26735,30,1,0
513,743078, 2019-04-25 ,2458598.8496991,1,58,203.5493628676,64.54731604260999,6,2,84434969,2,21.49,20.4121,1.6065,2.30875,30,1,0
514,743079, 2019-04-25 ,2458598.8496991,1,34,211.8049263424,62.56448332429,1,2,84434969,2,21.6,20.4628,1.5897,2.27569,30,1,0
515,743080, 2019-04-25 ,2458598.8496991,1,33,211.96133747080003,63.4278881859,4,2,84434969,2,21.54,20.479,1.6084,2.26735,30,1,0
516,743081, 2019-04-25 ,2458598.8496991,1,53,207.901126569,65.43898978646999,6,2,84434969,2,21.49,20.4166,1.6155,2.33324,30,1,0
517,743082, 2019-04-25 ,2458598.8496991,1,2,211.2016150006,58.752991486400006,5,2,84434969,2,21.47,20.5351,1.6836,2.33595,30,1,0
518,743083, 2019-04-25 ,2458598.8496991,1,21,207.7253123205,61.60899951556,2,2,84434969,2,21.6,20.4299,1.4880000000000002,2.40784,30,1,0
519,743084, 2019-04-25 ,2458598.8496991,1,28,201.7429287371,61.53196618365,5,2,84434969,2,21.51,20.5037,1.764,2.37881,30,1,0
520,743085, 2019-04-25 ,2458598.8496991,1,31,201.8767208562,60.66813582329001,1,2,84434969,2,21.57,20.6152,1.5815,2.30328,30,1,0
521,743086, 2019-04-25 ,2458598.8496991,1,56,205.5223681192,65.44282595351,5,2,84434969,2,21.45,20.4265,1.5837,2.27291,30,1,0
522,743087, 2019-04-25 ,2458598.8496991,1,16,213.4291969108,61.44299462084,7,2,84434969,2,21.47,20.4797,1.7644,2.31422,30,1,0
523,743088, 2019-04-25 ,2458598.8496991,1,45,199.5134250293,63.35968005837,2,2,84434969,2,21.24,20.3267,1.9891,2.42353,30,1,0
524,743089, 2019-04-25 ,2458598.8496991,1,62,199.2493361603,64.39923110789,3,2,84434969,2,21.2,20.3218,1.8062,2.43911,30,1,0
525,743090, 2019-04-25 ,2458598.8496991,1,6,207.6290904603,58.8296851311,6,2,84434969,2,21.6,20.4672,1.5813,2.33053,30,1,0
526,743091, 2019-04-25 ,2458598.8496991,1,1,211.3271984213,59.61682960691999,1,2,84434969,2,21.55,20.5184,1.6585,2.2840000000000003,30,1,0
527,743092, 2019-04-25 ,2458598.8496991,1,30,200.1216561821,60.59301089718,5,2,84434969,2,21.41,20.4003,1.8307,2.27846,30,1,0
528,743093, 2019-04-25 ,2458598.8496991,1,27,205.674789045,60.7486874544,5,2,84434969,2,21.64,20.5775,1.4615,2.29504,30,1,0
529,743094, 2019-04-25 ,2458598.8496991,1,15,202.1382044323,58.759257953790005,1,2,84434969,2,21.57,20.5147,1.4406,2.23085,30,1,0
530,743095, 2019-04-25 ,2458598.8496991,1,10,204.0507143514,58.81168460871,4,2,84434969,2,21.59,20.4446,1.4821,2.23085,30,1,0
531,743096, 2019-04-25 ,2458598.8496991,1,52,209.97687730080003,65.40468062265,3,2,84434969,2,21.46,20.4334,1.7059,2.38676,30,1,0
532,743097, 2019-04-25 ,2458598.8496991,1,35,213.6696166989,62.48233539699,5,2,84434969,2,21.52,20.548,1.6825,2.28676,30,1,0
533,743098, 2019-04-25 ,2458598.8496991,1,18,211.4885579729,60.65880610925,6,2,84434969,2,21.6,20.585,1.6026,2.26735,30,1,0
534,743099, 2019-04-25 ,2458598.8496991,1,46,199.7212122542,62.49865506304,3,2,84434969,2,21.26,20.3609,1.8876,2.41308,30,1,0
535,743100, 2019-04-25 ,2458598.8496991,1,20,209.5410715161,61.58130882859,8,2,84434969,2,21.57,20.5731,1.4780000000000002,2.25618,30,1,0
536,743101, 2019-04-25 ,2458598.8496991,1,29,199.9397990009,61.45465768663,1,2,84434969,2,21.34,20.404,1.8901,2.33865,30,1,0
537,743102, 2019-04-25 ,2458598.8496991,1,36,209.7396961327,63.49696368804,2,2,84434969,2,21.6,20.5961,1.4743,2.23932,30,1,0
538,743103, 2019-04-25 ,2458598.8496991,1,4,209.3686026194,59.67004196225,7,2,84434969,2,21.59,20.5573,1.6211,2.28676,30,1,0
539,743104, 2019-04-25 ,2458598.8496991,1,59,205.5600051276,64.5764429396,4,2,84434969,2,21.51,20.3504,1.4734,2.25058,30,1,0
540,743105, 2019-04-25 ,2458598.8496991,1,26,203.9076736061,60.7240214528,4,2,84434969,2,21.63,20.5695,1.4396,2.32239,30,1,0
541,743106, 2019-04-25 ,2458598.8496991,1,55,209.8638889941,64.53957518596,15,2,84434969,2,21.57,20.6397,1.4827,2.29504,30,1,0
542,743107, 2019-04-25 ,2458598.8496991,1,51,214.1592185279,64.38356639925999,6,2,84434969,2,21.4,20.536,1.7505,2.43911,30,1,0
543,743108, 2019-04-25 ,2458598.8496991,1,37,207.8033136109,63.52651082199,3,2,84434969,2,21.57,20.4569,1.4451,2.25058,30,1,0
544,743109, 2019-04-25 ,2458598.8496991,1,24,205.6472561428,61.61500665113001,5,2,84434969,2,21.64,20.5596,1.52,2.28676,30,1,0
545,743110, 2019-04-25 ,2458598.8496991,1,8,205.7003177823,59.69836838157,3,2,84434969,2,21.64,20.4808,1.4727,2.3735,30,1,0
546,743111, 2019-04-25 ,2458598.8496991,1,39,209.6470452588,62.63155036298,9,2,84434969,2,21.62,20.5286,1.4736,2.30602,30,1,0
547,743112, 2019-04-25 ,2458598.8496991,1,49,212.3511080085,65.33589448845001,4,2,84434969,2,21.38,20.3814,1.8429,2.49036,30,1,0
548,743113, 2019-04-25 ,2458598.8496991,1,11,205.7192334469,58.83201131752,5,2,84434969,2,21.63,20.466,1.4983,2.30875,30,1,0
549,743114, 2019-04-25 ,2458598.8496991,1,25,203.8310060745,61.5895804304,6,2,84434969,2,21.6,20.492,1.5522,2.27013,30,1,0
550,743115, 2019-04-25 ,2458598.8496991,1,50,212.1680014053,64.47305103286,10,2,84434969,2,21.5,20.5041,1.6266,2.29228,30,1,0
551,743116, 2019-04-25 ,2458598.8496991,1,61,199.0117565312,65.25952932359999,0,2,84434969,2,21.19,20.2697,1.8861,2.38412,30,1,56
552,743117, 2019-04-25 ,2458598.8496991,1,42,203.741364782,62.63833101555,5,2,84434969,2,21.55,20.4483,1.6838,2.32239,30,1,0
553,743118, 2019-04-25 ,2458598.8496991,1,32,213.8811640379,63.34323498072,4,2,84434969,2,21.5,20.5124,1.6841,2.29504,30,1,0
554,743119, 2019-04-25 ,2458598.8496991,1,40,205.5929843801,63.52984037471,4,2,84434969,2,21.59,20.4885,1.461,2.23932,30,1,0
555,743120, 2019-04-25 ,2458598.8496991,1,22,207.6932709913,60.74270960259,3,2,84434969,2,21.63,20.3962,1.4917,2.41046,30,1,0
556,743121, 2019-04-25 ,2458598.8496991,1,12,202.0243335617,59.62345052485,10,2,84434969,2,21.61,20.4973,1.4348,2.37616,30,1,0
557,743122, 2019-04-25 ,2458598.8496991,1,7,209.2970724853,58.80442193630999,4,2,84434969,2,21.55,20.4855,1.6553,2.31422,30,1,0
558,743123, 2019-04-25 ,2458598.8496991,1,5,207.6574950153,59.69600616921,4,2,84434969,2,21.63,20.4269,1.5026,2.31422,30,1,0
559,743124, 2019-04-25 ,2458598.8496991,1,63,201.2423008507,64.48455667646,5,2,84434969,2,21.39,20.4726,1.7247,2.31149,30,1,0
560,743125, 2019-04-25 ,2458598.8496991,1,47,201.5870009511,62.57896831261,1,2,84434969,2,21.43,20.5043,1.7715,2.3548,30,1,0
561,743126, 2019-04-25 ,2458598.8496991,1,19,213.2429261437,60.58138600106,10,2,84434969,2,21.49,20.5384,1.7756,2.37616,30,1,0
562,743127, 2019-04-25 ,2458598.8496991,1,14,200.4792850934,58.69095125336,5,2,84434969,2,21.37,20.3273,1.6802,2.19948,30,1,0
563,743128, 2019-04-25 ,2458598.8496991,1,23,209.4598725807,60.71577828969,8,2,84434969,2,21.61,20.5382,1.5245,2.35211,30,1,0
564,743129, 2019-04-25 ,2458598.8496991,1,38,207.7670868635,62.66027978747,7,2,84434969,2,21.62,20.4185,1.4807,2.30875,30,1,0
565,743130, 2019-04-25 ,2458598.8496991,1,60,201.0687993552,65.34779170645001,3,2,84434969,2,21.37,20.4383,1.699,2.34943,30,1,0
566,743131, 2019-04-25 ,2458598.8496991,1,13,200.3232166216,59.55336897891999,2,2,84434969,2,21.42,20.3856,1.6766,2.22801,30,1,0
567,743132, 2019-04-25 ,2458598.8496991,1,48,214.4060314603,65.2434338171,0,2,84434969,2,21.25,20.2684,2.0095,2.52811,30,1,56
568,743133, 2019-04-25 ,2458598.8496991,1,9,203.9887641738,59.67743166225,5,2,84434969,2,21.62,20.4689,1.4488,2.29779,30,1,0
569,743134, 2019-04-25 ,2458598.8496991,1,57,203.4458140037,65.41267756216999,6,2,84434969,2,21.42,20.4799,1.5891,2.2617700000000003,30,1,0
570,743135, 2019-04-25 ,2458598.8496991,1,41,203.6559952993,63.50384368518001,3,2,84434969,2,21.56,20.4535,1.6546,2.2617700000000003,30,1,0
571,743136, 2019-04-25 ,2458598.8496991,1,0,213.0269143756,59.54059186389,4,2,84434969,2,21.38,20.3926,1.7528,2.32511,30,1,0
572,743137, 2019-04-25 ,2458598.8496991,1,54,207.8541143479,64.57277964543,8,2,84434969,2,21.53,20.606,1.4489,2.43911,30,1,0
573,743138, 2019-04-25 ,2458598.8496991,1,3,212.8591758363,58.67874009620999,4,2,84434969,2,21.35,20.3391,1.807,2.35211,30,1,0
574,743139, 2019-04-25 ,2458598.850162,1,42,211.0386557097,55.44565254828,2,2,84435016,2,21.59,20.5834,1.7269,2.31695,30,1,0
575,743140, 2019-04-25 ,2458598.850162,1,16,218.9424797712,54.28437481531,8,2,84435016,2,21.59,20.5845,1.6583,2.28676,30,1,0
576,743141, 2019-04-25 ,2458598.850162,1,0,218.6875861355,52.377776623790005,3,2,84435016,2,21.52,20.4594,1.6206,2.34674,30,1,0
577,743142, 2019-04-25 ,2458598.850162,1,29,207.905436094,54.29452072172,2,2,84435016,2,21.25,20.4557,2.1022,2.53311,30,1,0
578,743143, 2019-04-25 ,2458598.850162,1,47,209.290872671,55.40133725656,1,2,84435016,2,21.35,20.5583,2.0084,2.42092,30,1,0
579,743144, 2019-04-25 ,2458598.850162,1,51,219.38730061830003,57.23300226812,10,2,84435016,2,21.46,20.5257,1.7109,2.46999,30,1,0
580,743145, 2019-04-25 ,2458598.850162,1,57,210.8638034031,58.22125176319,3,2,84435016,2,21.51,20.5424,1.5486,2.31149,30,1,0
581,743146, 2019-04-25 ,2458598.850162,1,28,209.3835282025,54.353203605880005,4,2,84435016,2,21.47,20.5066,1.9058,2.49036,30,1,0
582,743147, 2019-04-25 ,2458598.850162,1,39,215.82352381240003,55.439627065390006,7,2,84435016,2,21.74,20.6955,1.384,2.18508,30,1,0
583,743148, 2019-04-25 ,2458598.850162,1,43,212.562350664,55.46440149604,1,2,84435016,2,21.63,20.6833,1.5406,2.25058,30,1,0
584,743149, 2019-04-25 ,2458598.850162,1,14,208.2448021635,51.52542942464001,0,2,84435016,2,21.34,20.304,2.1149,2.32782,30,1,56
585,743150, 2019-04-25 ,2458598.850162,1,55,215.9552381474,57.3486121261,4,2,84435016,2,21.67,20.6194,1.4646,2.23085,30,1,0
586,743151, 2019-04-25 ,2458598.850162,1,26,211.1396260855,53.53064685808,2,2,84435016,2,21.65,20.6174,1.5685,2.32239,30,1,0
587,743152, 2019-04-25 ,2458598.850162,1,23,215.7070488851,53.52303042164001,11,2,84435016,2,21.77,20.6404,1.4005,2.24777,30,1,0
588,743153, 2019-04-25 ,2458598.850162,1,49,217.9022237021,58.164142462380006,3,2,84435016,2,21.43,20.3377,1.8652,2.47254,30,1,0
589,743154, 2019-04-25 ,2458598.850162,1,10,211.2280753653,51.61774649927,6,2,84435016,2,21.67,20.4928,1.3971,2.22801,30,1,0
590,743155, 2019-04-25 ,2458598.850162,1,15,209.6316102729,51.577614225290006,2,2,84435016,2,21.6,20.5664,1.4823,2.22234,30,1,0
591,743156, 2019-04-25 ,2458598.850162,1,50,217.7940634253,57.29973197792,9,2,84435016,2,21.6,20.6005,1.5753,2.30875,30,1,0
592,743157, 2019-04-25 ,2458598.850162,1,32,219.21981005740005,56.18948787424,10,2,84435016,2,21.55,20.501,1.6234,2.32239,30,1,0
593,743158, 2019-04-25 ,2458598.850162,1,54,214.3538917389,57.374017468240005,7,2,84435016,2,21.72,20.5656,1.3923,2.23932,30,1,0
594,743159, 2019-04-25 ,2458598.850162,1,33,217.6698733785,56.2528841214,10,2,84435016,2,21.64,20.6456,1.5196,2.23932,30,1,0
595,743160, 2019-04-25 ,2458598.850162,1,38,214.3002515634,55.46137731525,9,2,84435016,2,21.72,20.6364,1.4598,2.27846,30,1,0
596,743161, 2019-04-25 ,2458598.850162,1,46,207.7740201877,55.34080518841999,0,2,84435016,2,21.22,20.4853,2.0112,2.51559,30,1,56
597,743162, 2019-04-25 ,2458598.850162,1,2,217.1932400671,51.57216666854,6,2,84435016,2,21.63,20.5576,1.5804,2.29504,30,1,0
598,743163, 2019-04-25 ,2458598.850162,1,20,215.7579185856,54.388896967140006,0,2,84435016,2,21.75,20.6504,1.4113,2.25618,30,0,44
599,743164, 2019-04-25 ,2458598.850162,1,58,210.925118019,57.35547114466999,7,2,84435016,2,21.57,20.5132,1.5907,2.34405,30,1,0
600,743165, 2019-04-25 ,2458598.850162,1,59,212.5270000919,57.3773395818,4,2,84435016,2,21.66,20.6239,1.4162,2.18797,30,1,0
601,743166, 2019-04-25 ,2458598.850162,1,63,209.0845385451,57.30969001167,1,2,84435016,2,21.42,20.5741,1.6261,2.2840000000000003,30,1,0
602,743167, 2019-04-25 ,2458598.850162,1,40,212.5453632362,56.33074733841,2,2,84435016,2,21.71,20.6643,1.4348,2.21665,30,1,0
603,743168, 2019-04-25 ,2458598.850162,1,12,209.5595863839,52.44268096195,1,2,84435016,2,21.6,20.6419,1.5814,2.25898,30,1,0
604,743169, 2019-04-25 ,2458598.850162,1,36,215.8800735379,56.30546587731,0,2,84435016,2,21.71,20.6682,1.4174,2.19948,30,0,44
605,743170, 2019-04-25 ,2458598.850162,1,19,218.8256678387,53.420827581240005,7,2,84435016,2,21.58,20.6992,1.6463,2.38941,30,1,0
606,743171, 2019-04-25 ,2458598.850162,1,18,217.3779158206,53.480068725600006,5,2,84435016,2,21.75,20.5316,1.4604,2.30328,30,1,0
607,743172, 2019-04-25 ,2458598.850162,1,60,208.9829478611,58.1742797984,4,2,84435016,2,21.48,20.5316,1.655,2.31695,30,1,0
608,743173, 2019-04-25 ,2458598.850162,1,56,212.5045489933,58.24375160175,8,2,84435016,2,21.56,20.4965,1.5408,2.33595,30,1,0
609,743174, 2019-04-25 ,2458598.850162,1,5,214.2306438094,52.49697740356,4,2,84435016,2,21.74,20.6009,1.4051,2.23932,30,1,0
610,743175, 2019-04-25 ,2458598.850162,1,31,209.4671259524,53.48843917156,0,2,84435016,2,21.48,20.5827,1.8167,2.34943,30,1,56
611,743176, 2019-04-25 ,2458598.850162,1,9,211.1896616785,52.4837960012,7,2,84435016,2,21.68,20.5733,1.4148,2.25898,30,1,0
612,743177, 2019-04-25 ,2458598.850162,1,30,208.0190988152,53.431049366070006,0,2,84435016,2,21.36,20.3987,1.9911,2.36283,30,1,56
613,743178, 2019-04-25 ,2458598.850162,1,44,209.1982907548,56.26605737195,4,2,84435016,2,21.45,20.5747,1.8304,2.3735,30,1,0
614,743179, 2019-04-25 ,2458598.850162,1,41,210.9874609417,56.31147703561,1,2,84435016,2,21.6,20.6146,1.621,2.23367,30,1,0
615,743180, 2019-04-25 ,2458598.850162,1,7,215.6032961597,51.61098879559,1,2,84435016,2,21.62,20.6331,1.4984,2.32511,30,1,0
616,743181, 2019-04-25 ,2458598.850162,1,35,219.0910862673,55.32630860776,7,2,84435016,2,21.56,20.6561,1.6127,2.26735,30,1,0
617,743182, 2019-04-25 ,2458598.850162,1,21,214.2738513686,54.41004709711,4,2,84435016,2,21.71,20.5803,1.395,2.25898,30,1,0
618,743183, 2019-04-25 ,2458598.850162,1,24,212.57625262,54.4158002483,4,2,84435016,2,21.63,20.6998,1.5121,2.25338,30,1,0
619,743184, 2019-04-25 ,2458598.850162,1,62,207.4903890168,57.24645328169001,4,2,84435016,2,21.22,20.4216,1.7573,2.43911,30,1,0
620,743185, 2019-04-25 ,2458598.850162,1,53,214.3828659349,58.24029818809,5,2,84435016,2,21.55,20.4745,1.5856,2.3655,30,1,0
621,743186, 2019-04-25 ,2458598.850162,1,11,212.6196209629,51.6328150176,3,2,84435016,2,21.72,20.5847,1.5541,2.26456,30,1,0
622,743187, 2019-04-25 ,2458598.850162,1,52,216.0231192966,58.21431071156999,8,2,84435016,2,21.52,20.5067,1.6921,2.38941,30,1,0
623,743188, 2019-04-25 ,2458598.850162,1,4,215.6492119452,52.476901258000005,4,2,84435016,2,21.74,20.6672,1.4497,2.29228,30,1,0
624,743189, 2019-04-25 ,2458598.850162,1,25,211.0919210211,54.3965276203,1,2,84435016,2,21.48,20.6229,1.7357,2.32239,30,1,0
625,743190, 2019-04-25 ,2458598.850162,1,17,217.4645679951,54.34494512279,6,2,84435016,2,21.7,20.552,1.4541,2.23932,30,1,0
626,743191, 2019-04-25 ,2458598.850162,1,61,207.350727803,58.10947919492,2,2,84435016,2,21.28,20.2859,1.8621,2.41046,30,1,0
627,743192, 2019-04-25 ,2458598.850162,1,34,217.5747687454,55.38827407154,4,2,84435016,2,21.69,20.6313,1.4748,2.24214,30,1,0
628,743193, 2019-04-25 ,2458598.850162,1,37,214.322433163,56.32767196463,5,2,84435016,2,21.69,20.5965,1.3891,2.21949,30,1,0
629,743194, 2019-04-25 ,2458598.850162,1,8,212.6085702669,52.499177065,0,2,84435016,2,21.75,20.6396,1.3314,2.21379,30,0,44
630,743195, 2019-04-25 ,2458598.850162,1,22,214.2535382265,53.543784301280006,4,2,84435016,2,21.76,20.5763,1.3835,2.27846,30,1,0
631,743196, 2019-04-25 ,2458598.850162,1,48,219.5334251095,58.09571433899,3,2,84435016,2,21.25,20.3236,2.0599,2.60925,30,1,0
632,743197, 2019-04-25 ,2458598.850162,1,13,208.1457610126,52.38937318924,0,2,84435016,2,21.38,20.4189,1.629,2.27013,30,1,56
633,743198, 2019-04-25 ,2458598.850162,1,3,218.5791255882,51.51423357773,8,2,84435016,2,21.45,20.4118,1.6853,2.36283,30,1,0
634,743199, 2019-04-25 ,2458598.850162,1,27,212.5934440377,53.54951702973,3,2,84435016,2,21.68,20.6443,1.4451,2.25618,30,1,0
635,743200, 2019-04-25 ,2458598.850162,1,6,214.212069573,51.630685757090006,4,2,84435016,2,21.66,20.5753,1.4204,2.28676,30,1,0
636,743201, 2019-04-25 ,2458598.850162,1,1,217.2745972323,52.43692074592,7,2,84435016,2,21.7,20.6146,1.4858,2.26456,30,1,0
637,743202, 2019-04-25 ,2458598.850162,1,45,207.6475934607,56.20406381546,53,2,84435016,2,21.19,20.5871,1.953,2.50805,30,1,0
